farmaco,term,count
enoxaparin,NAUSEA,3328
enoxaparin,DIARRHOEA,3231
enoxaparin,PYREXIA,3229
enoxaparin,ANAEMIA,3165
enoxaparin,FATIGUE,2753
enoxaparin,THROMBOCYTOPENIA,2730
enoxaparin,VOMITING,2653
enoxaparin,PNEUMONIA,2631
enoxaparin,ACUTE KIDNEY INJURY,2582
enoxaparin,DEATH,2574
enoxaparin,PULMONARY EMBOLISM,2425
enoxaparin,HYPOTENSION,2268
enoxaparin,ASTHENIA,2080
enoxaparin,PAIN,2012
enoxaparin,DEEP VEIN THROMBOSIS,1947
enoxaparin,DRUG INTERACTION,1947
enoxaparin,FALL,1926
enoxaparin,HAEMORRHAGE,1879
enoxaparin,DRUG INEFFECTIVE,1814
enoxaparin,HAEMOGLOBIN DECREASED,1767
enoxaparin,ABDOMINAL PAIN,1729
enoxaparin,NEUTROPENIA,1710
enoxaparin,HEADACHE,1693
enoxaparin,SEPSIS,1666
enoxaparin,RENAL FAILURE,1610
enoxaparin,RASH,1594
enoxaparin,DIZZINESS,1546
enoxaparin,EXPOSURE DURING PREGNANCY,1453
enoxaparin,HAEMATOMA,1434
enoxaparin,GENERAL PHYSICAL HEALTH DETERIORATION,1409
enoxaparin,THROMBOSIS,1388
enoxaparin,CONDITION AGGRAVATED,1357
enoxaparin,ATRIAL FIBRILLATION,1345
enoxaparin,MALAISE,1345
enoxaparin,CONFUSIONAL STATE,1331
enoxaparin,GASTROINTESTINAL HAEMORRHAGE,1320
enoxaparin,DECREASED APPETITE,1267
enoxaparin,OEDEMA PERIPHERAL,1256
enoxaparin,URINARY TRACT INFECTION,1228
enoxaparin,DEHYDRATION,1216
enoxaparin,PRURITUS,1197
enoxaparin,ARTHRALGIA,1195
enoxaparin,COUGH,1195
enoxaparin,RESPIRATORY FAILURE,1192
enoxaparin,PAIN IN EXTREMITY,1191
enoxaparin,CHEST PAIN,1182
enoxaparin,FOETAL EXPOSURE DURING PREGNANCY,1158
enoxaparin,FEBRILE NEUTROPENIA,1154
enoxaparin,TACHYCARDIA,1127
enoxaparin,WEIGHT DECREASED,1108
enoxaparin,HYPERTENSION,1074
enoxaparin,BACK PAIN,1066
enoxaparin,MATERNAL EXPOSURE DURING PREGNANCY,1057
enoxaparin,ANXIETY,1023
enoxaparin,CONSTIPATION,1001
enoxaparin,CEREBROVASCULAR ACCIDENT,970
enoxaparin,PLEURAL EFFUSION,962
enoxaparin,ALANINE AMINOTRANSFERASE INCREASED,961
enoxaparin,HAEMATURIA,929
enoxaparin,CARDIAC ARREST,924
enoxaparin,PANCYTOPENIA,919
enoxaparin,PLATELET COUNT DECREASED,917
enoxaparin,SYNCOPE,906
enoxaparin,ERYTHEMA,903
enoxaparin,SOMNOLENCE,887
enoxaparin,HYPOKALAEMIA,858
enoxaparin,RENAL FAILURE ACUTE,857
enoxaparin,PRODUCT USE IN UNAPPROVED INDICATION,850
enoxaparin,CONTUSION,846
enoxaparin,MYOCARDIAL INFARCTION,841
enoxaparin,INTERNATIONAL NORMALISED RATIO INCREASED,828
enoxaparin,HYPOXIA,820
enoxaparin,HYPONATRAEMIA,815
enoxaparin,EPISTAXIS,809
enoxaparin,INJECTION SITE PAIN,797
enoxaparin,BLOOD CREATININE INCREASED,790
enoxaparin,CHILLS,789
enoxaparin,PREMATURE BABY,788
enoxaparin,ABDOMINAL PAIN UPPER,781
enoxaparin,LEUKOPENIA,781
enoxaparin,ASPARTATE AMINOTRANSFERASE INCREASED,776
enoxaparin,SEPTIC SHOCK,774
enoxaparin,DRUG REACTION WITH EOSINOPHILIA AND SYSTEMIC SYMPTOMS,768
enoxaparin,CHOLESTASIS,754
enoxaparin,DISEASE PROGRESSION,751
enoxaparin,LOSS OF CONSCIOUSNESS,751
enoxaparin,HEPATOCELLULAR INJURY,748
enoxaparin,CARDIAC FAILURE,722
enoxaparin,INFECTION,713
enoxaparin,COVID-19,712
enoxaparin,INSOMNIA,697
enoxaparin,HEPARIN-INDUCED THROMBOCYTOPENIA,694
enoxaparin,RASH MACULO-PAPULAR,694
enoxaparin,RENAL IMPAIRMENT,693
enoxaparin,MALIGNANT NEOPLASM PROGRESSION,687
enoxaparin,BRADYCARDIA,673
enoxaparin,CEREBRAL HAEMORRHAGE,655
enoxaparin,CARDIO-RESPIRATORY ARREST,648
irinotecan,DIARRHOEA,5981
irinotecan,NAUSEA,3350
irinotecan,NEUTROPENIA,3205
irinotecan,VOMITING,2912
irinotecan,DISEASE PROGRESSION,2813
irinotecan,OFF LABEL USE,2403
irinotecan,DEATH,2139
irinotecan,FATIGUE,2061
irinotecan,PYREXIA,1716
irinotecan,FEBRILE NEUTROPENIA,1669
irinotecan,ASTHENIA,1653
irinotecan,ANAEMIA,1639
irinotecan,THROMBOCYTOPENIA,1618
irinotecan,DECREASED APPETITE,1517
irinotecan,ABDOMINAL PAIN,1463
irinotecan,NEUROPATHY PERIPHERAL,1455
irinotecan,MALIGNANT NEOPLASM PROGRESSION,1391
irinotecan,DEHYDRATION,1341
irinotecan,HYPERTENSION,1112
irinotecan,DYSPNOEA,1015
irinotecan,LEUKOPENIA,1005
irinotecan,DRUG INEFFECTIVE,1002
irinotecan,RASH,984
irinotecan,PULMONARY EMBOLISM,961
irinotecan,STOMATITIS,960
irinotecan,GENERAL PHYSICAL HEALTH DETERIORATION,915
irinotecan,MUCOSAL INFLAMMATION,870
irinotecan,SEPSIS,784
irinotecan,WEIGHT DECREASED,777
irinotecan,NEUTROPHIL COUNT DECREASED,746
irinotecan,CONSTIPATION,734
irinotecan,MALAISE,722
irinotecan,NEOPLASM PROGRESSION,718
irinotecan,WHITE BLOOD CELL COUNT DECREASED,715
irinotecan,PNEUMONIA,681
irinotecan,PALMAR-PLANTAR ERYTHRODYSAESTHESIA SYNDROME,654
irinotecan,HYPOKALAEMIA,631
irinotecan,HYPOTENSION,627
irinotecan,ALOPECIA,611
irinotecan,METASTASES TO LIVER,600
irinotecan,PRODUCT USE IN UNAPPROVED INDICATION,590
irinotecan,PAIN,585
irinotecan,INTERSTITIAL LUNG DISEASE,582
irinotecan,MYELOSUPPRESSION,556
irinotecan,PROTEINURIA,537
irinotecan,TOXICITY TO VARIOUS AGENTS,537
irinotecan,BONE MARROW FAILURE,532
irinotecan,PLATELET COUNT DECREASED,526
irinotecan,DEEP VEIN THROMBOSIS,521
irinotecan,HAEMOGLOBIN DECREASED,516
irinotecan,EPISTAXIS,512
irinotecan,ACUTE KIDNEY INJURY,493
irinotecan,DERMATITIS ACNEIFORM,493
irinotecan,PARAESTHESIA,476
irinotecan,DIZZINESS,468
irinotecan,INTESTINAL OBSTRUCTION,467
irinotecan,HEADACHE,465
irinotecan,NEUROTOXICITY,465
irinotecan,CHILLS,464
irinotecan,INFECTION,454
irinotecan,ASCITES,436
irinotecan,HYPERSENSITIVITY,426
irinotecan,COLORECTAL CANCER METASTATIC,393
irinotecan,ABDOMINAL PAIN UPPER,391
irinotecan,HYPOMAGNESAEMIA,383
irinotecan,SKIN TOXICITY,380
irinotecan,DYSARTHRIA,379
irinotecan,SEPTIC SHOCK,376
irinotecan,PANCYTOPENIA,375
irinotecan,CONDITION AGGRAVATED,357
irinotecan,CHEST PAIN,344
irinotecan,BACK PAIN,342
irinotecan,PRURITUS,338
irinotecan,URINARY TRACT INFECTION,336
irinotecan,ILEUS,333
irinotecan,METASTASES TO LUNG,332
irinotecan,RENAL FAILURE,326
irinotecan,ERYTHEMA,319
irinotecan,CONFUSIONAL STATE,311
irinotecan,HAEMATOTOXICITY,308
irinotecan,COLITIS,304
irinotecan,INFUSION RELATED REACTION,304
irinotecan,RESPIRATORY FAILURE,300
irinotecan,ALANINE AMINOTRANSFERASE INCREASED,297
irinotecan,HYPERHIDROSIS,295
irinotecan,HAEMORRHAGE,293
irinotecan,HYPONATRAEMIA,291
irinotecan,DRY SKIN,288
irinotecan,TACHYCARDIA,286
irinotecan,OEDEMA PERIPHERAL,284
irinotecan,BLOOD CREATININE INCREASED,281
irinotecan,GASTROINTESTINAL TOXICITY,278
irinotecan,ASPARTATE AMINOTRANSFERASE INCREASED,277
irinotecan,PERIPHERAL SENSORY NEUROPATHY,276
irinotecan,DYSPHAGIA,274
irinotecan,GASTROINTESTINAL HAEMORRHAGE,265
irinotecan,TREATMENT FAILURE,261
irinotecan,POLYNEUROPATHY,260
irinotecan,GASTROINTESTINAL DISORDER,259
irinotecan,ATRIAL FIBRILLATION,258
nintedanib,DIARRHOEA,7707
nintedanib,NAUSEA,3626
nintedanib,DYSPNOEA,2888
nintedanib,DECREASED APPETITE,2366
nintedanib,DEATH,2239
nintedanib,VOMITING,2204
nintedanib,FATIGUE,2190
nintedanib,WEIGHT DECREASED,2163
nintedanib,COUGH,2006
nintedanib,IDIOPATHIC PULMONARY FIBROSIS,1603
nintedanib,CONSTIPATION,1469
nintedanib,ABDOMINAL PAIN UPPER,1408
nintedanib,ASTHENIA,1321
nintedanib,HEADACHE,1310
nintedanib,ABDOMINAL DISCOMFORT,1199
nintedanib,PNEUMONIA,1116
nintedanib,DIZZINESS,1043
nintedanib,PRODUCTIVE COUGH,881
nintedanib,MALAISE,824
nintedanib,ABDOMINAL PAIN,762
nintedanib,FLATULENCE,713
nintedanib,OXYGEN SATURATION DECREASED,680
nintedanib,DYSPNOEA EXERTIONAL,668
nintedanib,MALIGNANT NEOPLASM PROGRESSION,663
nintedanib,FALL,604
nintedanib,DEHYDRATION,595
nintedanib,EPISTAXIS,580
nintedanib,OFF LABEL USE,566
nintedanib,PAIN,522
nintedanib,CHEST PAIN,503
nintedanib,COVID-19,493
nintedanib,HYPERTENSION,490
nintedanib,HEPATIC ENZYME INCREASED,483
nintedanib,PYREXIA,481
nintedanib,FEELING ABNORMAL,471
nintedanib,GASTROINTESTINAL DISORDER,440
nintedanib,NASOPHARYNGITIS,422
nintedanib,ABDOMINAL DISTENSION,419
nintedanib,DYSPEPSIA,410
nintedanib,BACK PAIN,406
nintedanib,ARTHRALGIA,405
nintedanib,DRUG INEFFECTIVE,405
nintedanib,ILLNESS,385
nintedanib,RESPIRATORY FAILURE,372
nintedanib,HAEMATOCHEZIA,370
nintedanib,BLOOD PRESSURE INCREASED,361
nintedanib,RASH,357
nintedanib,INSOMNIA,356
nintedanib,GASTROOESOPHAGEAL REFLUX DISEASE,352
nintedanib,INTERSTITIAL LUNG DISEASE,351
nintedanib,GASTRIC DISORDER,348
nintedanib,GENERAL PHYSICAL HEALTH DETERIORATION,342
nintedanib,URINARY TRACT INFECTION,339
nintedanib,MUSCLE SPASMS,337
nintedanib,DEPRESSION,330
nintedanib,ANAEMIA,316
nintedanib,CEREBROVASCULAR ACCIDENT,315
nintedanib,PULMONARY EMBOLISM,314
nintedanib,PERIPHERAL SWELLING,311
nintedanib,HYPOTENSION,310
nintedanib,PAIN IN EXTREMITY,305
nintedanib,DRUG INTOLERANCE,303
nintedanib,LUNG DISORDER,287
nintedanib,ALOPECIA,279
nintedanib,LIVER DISORDER,271
nintedanib,ANXIETY,267
nintedanib,PRURITUS,264
nintedanib,PNEUMOTHORAX,262
nintedanib,GASTROINTESTINAL HAEMORRHAGE,258
nintedanib,PULMONARY FIBROSIS,249
nintedanib,DRY MOUTH,248
nintedanib,CHEST DISCOMFORT,245
nintedanib,DISEASE PROGRESSION,245
nintedanib,RECTAL HAEMORRHAGE,245
nintedanib,HAEMOPTYSIS,243
nintedanib,MYOCARDIAL INFARCTION,234
nintedanib,TASTE DISORDER,230
nintedanib,CONTUSION,228
nintedanib,WEIGHT INCREASED,226
nintedanib,FAECES DISCOLOURED,222
nintedanib,LIVER FUNCTION TEST INCREASED,222
nintedanib,SEPSIS,221
nintedanib,INFECTION,220
nintedanib,ABNORMAL LOSS OF WEIGHT,219
nintedanib,ATRIAL FIBRILLATION,211
nintedanib,RHINORRHOEA,211
nintedanib,FAECES SOFT,209
nintedanib,INFLUENZA,208
nintedanib,PULMONARY HYPERTENSION,200
nintedanib,GAIT DISTURBANCE,199
nintedanib,HYPOXIA,194
nintedanib,SOMNOLENCE,194
nintedanib,MUSCULAR WEAKNESS,192
nintedanib,BRONCHITIS,191
nintedanib,DYSGEUSIA,190
nintedanib,LOSS OF CONSCIOUSNESS,188
nintedanib,CONDITION AGGRAVATED,187
nintedanib,DYSPHONIA,186
nintedanib,AGEUSIA,185
nintedanib,OEDEMA PERIPHERAL,185
plerixafor,FEBRILE NEUTROPENIA,133
plerixafor,DIARRHOEA,97
plerixafor,PYREXIA,85
plerixafor,NAUSEA,80
plerixafor,MUCOSAL INFLAMMATION,75
plerixafor,THROMBOCYTOPENIA,70
plerixafor,OFF LABEL USE,65
plerixafor,PNEUMONIA,53
plerixafor,DRUG INEFFECTIVE,51
plerixafor,DEATH,50
plerixafor,VOMITING,49
plerixafor,INFECTION,43
plerixafor,NEUTROPENIA,43
plerixafor,HYPOTENSION,41
plerixafor,THERAPEUTIC PRODUCT EFFECT INCOMPLETE,41
plerixafor,THERAPY NON-RESPONDER,41
plerixafor,FATIGUE,39
plerixafor,ANAEMIA,38
plerixafor,DYSPNOEA,35
plerixafor,SEPSIS,33
plerixafor,PANCYTOPENIA,31
plerixafor,BONE PAIN,30
plerixafor,PLEURAL EFFUSION,30
plerixafor,ASCITES,28
plerixafor,RENAL FAILURE,27
plerixafor,HEADACHE,26
plerixafor,PRODUCT USE IN UNAPPROVED INDICATION,26
plerixafor,ABDOMINAL PAIN,25
plerixafor,PLASMA CELL MYELOMA,25
plerixafor,VENOOCCLUSIVE LIVER DISEASE,25
plerixafor,ACUTE KIDNEY INJURY,24
plerixafor,RESPIRATORY FAILURE,24
plerixafor,BLOOD STEM CELL HARVEST FAILURE,23
plerixafor,ASTHENIA,22
plerixafor,ACUTE MYELOID LEUKAEMIA,21
plerixafor,HYPOKALAEMIA,21
plerixafor,PLATELET COUNT DECREASED,21
plerixafor,TREATMENT FAILURE,21
plerixafor,CYTOMEGALOVIRUS INFECTION,20
plerixafor,DISEASE PROGRESSION,20
plerixafor,DIZZINESS,20
plerixafor,NEUROPATHY PERIPHERAL,20
plerixafor,SEPTIC SHOCK,20
plerixafor,BACK PAIN,19
plerixafor,ESCHERICHIA INFECTION,19
plerixafor,PERICARDIAL EFFUSION,19
plerixafor,RASH,19
plerixafor,STOMATITIS,19
plerixafor,WHITE BLOOD CELL COUNT DECREASED,19
plerixafor,CONSTIPATION,18
plerixafor,PULMONARY EMBOLISM,18
plerixafor,HERPES SIMPLEX,17
plerixafor,TOXICITY TO VARIOUS AGENTS,17
plerixafor,ATRIAL FIBRILLATION,16
plerixafor,CHEST PAIN,16
plerixafor,DEHYDRATION,16
plerixafor,FUNGAL INFECTION,16
plerixafor,INSOMNIA,16
plerixafor,PULMONARY OEDEMA,16
plerixafor,TACHYCARDIA,16
plerixafor,COUGH,15
plerixafor,DECREASED APPETITE,15
plerixafor,DEEP VEIN THROMBOSIS,15
plerixafor,CHILLS,14
plerixafor,HYPERTENSION,14
plerixafor,HYPOXIA,14
plerixafor,LEUKOCYTOSIS,14
plerixafor,WEIGHT INCREASED,14
plerixafor,ARTHRALGIA,13
plerixafor,HYPERSENSITIVITY,13
plerixafor,MYELODYSPLASTIC SYNDROME,13
plerixafor,PAIN,13
plerixafor,PALPITATIONS,13
plerixafor,STAPHYLOCOCCAL INFECTION,13
plerixafor,THERAPEUTIC RESPONSE DECREASED,13
plerixafor,THROMBOTIC MICROANGIOPATHY,13
plerixafor,CELLULITIS,12
plerixafor,CLOSTRIDIUM DIFFICILE COLITIS,12
plerixafor,ENGRAFT FAILURE,12
plerixafor,LEUKOPENIA,12
plerixafor,PARAESTHESIA,12
plerixafor,SEIZURE,12
plerixafor,THROMBOSIS,12
plerixafor,ACUTE GRAFT VERSUS HOST DISEASE,11
plerixafor,APLASIA,11
plerixafor,BONE MARROW FAILURE,11
plerixafor,CYTOPENIA,11
plerixafor,HERPES ZOSTER,11
plerixafor,MALIGNANT NEOPLASM PROGRESSION,11
plerixafor,ADVERSE EVENT,10
plerixafor,ANAPHYLACTIC SHOCK,10
plerixafor,BLOOD STEM CELL TRANSPLANT FAILURE,10
plerixafor,CYTOMEGALOVIRUS INFECTION REACTIVATION,10
plerixafor,GRAFT VERSUS HOST DISEASE,10
plerixafor,HAEMOGLOBIN DECREASED,10
plerixafor,HYPOMAGNESAEMIA,10
plerixafor,HYPONATRAEMIA,10
plerixafor,MALAISE,10
plerixafor,NASOPHARYNGITIS,10
plerixafor,OEDEMA PERIPHERAL,10
alpelisib,HYPERGLYCAEMIA,1468
alpelisib,RASH,1333
alpelisib,DIARRHOEA,1277
alpelisib,BLOOD GLUCOSE INCREASED,1054
alpelisib,DEATH,860
alpelisib,NAUSEA,832
alpelisib,FATIGUE,802
alpelisib,DECREASED APPETITE,526
alpelisib,WEIGHT DECREASED,479
alpelisib,MALIGNANT NEOPLASM PROGRESSION,457
alpelisib,VOMITING,456
alpelisib,STOMATITIS,334
alpelisib,ASTHENIA,325
alpelisib,DRUG INEFFECTIVE,305
alpelisib,PYREXIA,267
alpelisib,PRURITUS,240
alpelisib,PAIN,220
alpelisib,DISEASE PROGRESSION,211
alpelisib,DIABETES MELLITUS,208
alpelisib,MALAISE,205
alpelisib,BREAST CANCER METASTATIC,199
alpelisib,ALOPECIA,197
alpelisib,DYSPNOEA,193
alpelisib,DEHYDRATION,190
alpelisib,DRY MOUTH,188
alpelisib,HEADACHE,174
alpelisib,METASTASES TO LIVER,167
alpelisib,METASTASES TO BONE,162
alpelisib,HYPERSENSITIVITY,148
alpelisib,DIZZINESS,136
alpelisib,BREAST CANCER,132
alpelisib,ABDOMINAL DISCOMFORT,127
alpelisib,DIABETIC KETOACIDOSIS,126
alpelisib,ILLNESS,126
alpelisib,ORAL PAIN,126
alpelisib,DRUG INTOLERANCE,125
alpelisib,PNEUMONIA,120
alpelisib,PRODUCT DOSE OMISSION ISSUE,119
alpelisib,ABDOMINAL PAIN UPPER,114
alpelisib,TASTE DISORDER,113
alpelisib,COVID-19,110
alpelisib,DRY SKIN,107
alpelisib,FEELING ABNORMAL,104
alpelisib,CONSTIPATION,102
alpelisib,ABDOMINAL PAIN,99
alpelisib,BLOOD CREATININE INCREASED,94
alpelisib,OFF LABEL USE,93
alpelisib,DYSPHAGIA,92
alpelisib,ERYTHEMA,91
alpelisib,URTICARIA,91
alpelisib,FEEDING DISORDER,90
alpelisib,COUGH,89
alpelisib,BLOOD GLUCOSE ABNORMAL,88
alpelisib,PERIPHERAL SWELLING,84
alpelisib,MUCOSAL INFLAMMATION,83
alpelisib,BACK PAIN,82
alpelisib,EATING DISORDER,81
alpelisib,URINARY TRACT INFECTION,81
alpelisib,GENERAL PHYSICAL HEALTH DETERIORATION,79
alpelisib,PRODUCT USE IN UNAPPROVED INDICATION,76
alpelisib,TUMOUR MARKER INCREASED,75
alpelisib,NEUTROPENIA,73
alpelisib,PLEURAL EFFUSION,73
alpelisib,CHILLS,68
alpelisib,INSOMNIA,68
alpelisib,MUSCLE SPASMS,67
alpelisib,NEOPLASM MALIGNANT,64
alpelisib,PAIN IN EXTREMITY,64
alpelisib,DYSGEUSIA,63
alpelisib,DYSPEPSIA,63
alpelisib,THIRST,63
alpelisib,VISION BLURRED,63
alpelisib,ARTHRALGIA,61
alpelisib,INAPPROPRIATE SCHEDULE OF PRODUCT ADMINISTRATION,61
alpelisib,RENAL IMPAIRMENT,61
alpelisib,COLITIS,60
alpelisib,SKIN EXFOLIATION,60
alpelisib,SWELLING FACE,59
alpelisib,GLYCOSYLATED HAEMOGLOBIN INCREASED,58
alpelisib,RASH PRURITIC,56
alpelisib,LIP SWELLING,55
alpelisib,FALL,54
alpelisib,GAIT DISTURBANCE,54
alpelisib,SOMNOLENCE,54
alpelisib,ADVERSE DRUG REACTION,53
alpelisib,HYPERTENSION,50
alpelisib,METASTASES TO LUNG,50
alpelisib,PRODUCT USE ISSUE,50
alpelisib,CONFUSIONAL STATE,49
alpelisib,INCORRECT DOSE ADMINISTERED,48
alpelisib,ABDOMINAL DISTENSION,47
alpelisib,BLISTER,47
alpelisib,HYPOTENSION,46
alpelisib,INFECTION,46
alpelisib,SWELLING,46
alpelisib,THERAPY INTERRUPTED,46
alpelisib,ANAEMIA,45
alpelisib,THERAPY CESSATION,45
alpelisib,TOXICITY TO VARIOUS AGENTS,45
alpelisib,KETOACIDOSIS,43
rucaparib,FATIGUE,2470
rucaparib,NAUSEA,2204
rucaparib,MALIGNANT NEOPLASM PROGRESSION,1168
rucaparib,DECREASED APPETITE,774
rucaparib,VOMITING,765
rucaparib,DIARRHOEA,764
rucaparib,CONSTIPATION,756
rucaparib,ASTHENIA,645
rucaparib,ADVERSE EVENT,560
rucaparib,CARBOHYDRATE ANTIGEN 125 INCREASED,557
rucaparib,DYSGEUSIA,554
rucaparib,ANAEMIA,540
rucaparib,PLATELET COUNT DECREASED,523
rucaparib,PRODUCT DOSE OMISSION ISSUE,520
rucaparib,DRUG INEFFECTIVE,488
rucaparib,HEADACHE,424
rucaparib,MALAISE,396
rucaparib,DIZZINESS,388
rucaparib,DYSPNOEA,387
rucaparib,ABDOMINAL PAIN,385
rucaparib,PRODUCT DOSE OMISSION,362
rucaparib,ABDOMINAL PAIN UPPER,357
rucaparib,HAEMOGLOBIN DECREASED,350
rucaparib,ABDOMINAL DISCOMFORT,333
rucaparib,DEATH,326
rucaparib,WHITE BLOOD CELL COUNT DECREASED,307
rucaparib,WEIGHT DECREASED,286
rucaparib,PAIN,283
rucaparib,RED BLOOD CELL COUNT DECREASED,275
rucaparib,TASTE DISORDER,265
rucaparib,DRUG INTOLERANCE,264
rucaparib,BLOOD CREATININE INCREASED,261
rucaparib,TUMOUR MARKER INCREASED,258
rucaparib,INSOMNIA,253
rucaparib,PRURITUS,248
rucaparib,OFF LABEL USE,238
rucaparib,PRODUCT USE IN UNAPPROVED INDICATION,232
rucaparib,UNDERDOSE,231
rucaparib,NEUROPATHY PERIPHERAL,220
rucaparib,ARTHRALGIA,217
rucaparib,DRUG DOSE OMISSION,217
rucaparib,ABDOMINAL DISTENSION,210
rucaparib,BLOOD COUNT ABNORMAL,197
rucaparib,DEHYDRATION,194
rucaparib,RASH,191
rucaparib,BACK PAIN,187
rucaparib,THROMBOCYTOPENIA,184
rucaparib,COUGH,176
rucaparib,PAIN IN EXTREMITY,175
rucaparib,HEPATIC ENZYME INCREASED,174
rucaparib,PERIPHERAL SWELLING,174
rucaparib,PHOTOSENSITIVITY REACTION,169
rucaparib,FEELING ABNORMAL,165
rucaparib,LABORATORY TEST ABNORMAL,161
rucaparib,TOXICITY TO VARIOUS AGENTS,161
rucaparib,ANXIETY,158
rucaparib,PRESCRIBED UNDERDOSE,155
rucaparib,SOMNOLENCE,155
rucaparib,URINARY TRACT INFECTION,154
rucaparib,DYSPEPSIA,153
rucaparib,OVARIAN CANCER RECURRENT,153
rucaparib,ALOPECIA,148
rucaparib,DEPRESSION,140
rucaparib,LIVER FUNCTION TEST INCREASED,139
rucaparib,PYREXIA,137
rucaparib,ALANINE AMINOTRANSFERASE INCREASED,136
rucaparib,THERAPY PARTIAL RESPONDER,132
rucaparib,GAIT DISTURBANCE,131
rucaparib,ASPARTATE AMINOTRANSFERASE INCREASED,125
rucaparib,STOMATITIS,122
rucaparib,FLATULENCE,119
rucaparib,NASOPHARYNGITIS,119
rucaparib,DRY MOUTH,109
rucaparib,MYALGIA,108
rucaparib,FALL,107
rucaparib,PRODUCT DOSE OMISSION IN ERROR,106
rucaparib,RENAL FUNCTION TEST ABNORMAL,105
rucaparib,ACCIDENTAL UNDERDOSE,102
rucaparib,DRY SKIN,98
rucaparib,NEUTROPENIA,96
rucaparib,INTESTINAL OBSTRUCTION,89
rucaparib,RENAL IMPAIRMENT,88
rucaparib,BLOOD MAGNESIUM DECREASED,85
rucaparib,MUSCLE SPASMS,85
rucaparib,HYPOPHAGIA,84
rucaparib,BLOOD PRESSURE INCREASED,83
rucaparib,HYPOAESTHESIA,83
rucaparib,MUSCULAR WEAKNESS,82
rucaparib,PARAESTHESIA,82
rucaparib,WEIGHT INCREASED,82
rucaparib,PNEUMONIA,81
rucaparib,TREMOR,78
rucaparib,HOT FLUSH,77
rucaparib,CONTUSION,76
rucaparib,GASTROOESOPHAGEAL REFLUX DISEASE,75
rucaparib,SUNBURN,75
rucaparib,BONE PAIN,74
rucaparib,RENAL DISORDER,73
rucaparib,HYPERTENSION,71
rucaparib,MEMORY IMPAIRMENT,68
temozolomide,DISEASE PROGRESSION,1847
temozolomide,DEATH,1777
temozolomide,THROMBOCYTOPENIA,1656
temozolomide,OFF LABEL USE,1523
temozolomide,NAUSEA,1488
temozolomide,FATIGUE,1153
temozolomide,DRUG INEFFECTIVE,1125
temozolomide,VOMITING,1061
temozolomide,PRODUCT USE IN UNAPPROVED INDICATION,1054
temozolomide,NEUTROPENIA,1024
temozolomide,MALIGNANT NEOPLASM PROGRESSION,968
temozolomide,DIARRHOEA,766
temozolomide,FEBRILE NEUTROPENIA,742
temozolomide,PLATELET COUNT DECREASED,721
temozolomide,ANAEMIA,711
temozolomide,ASTHENIA,693
temozolomide,PYREXIA,683
temozolomide,HEADACHE,602
temozolomide,SEIZURE,554
temozolomide,PANCYTOPENIA,553
temozolomide,INFECTION,526
temozolomide,CONSTIPATION,524
temozolomide,PNEUMONIA,472
temozolomide,PULMONARY EMBOLISM,449
temozolomide,NEOPLASM PROGRESSION,430
temozolomide,HAEMORRHAGE,428
temozolomide,CONFUSIONAL STATE,423
temozolomide,DEHYDRATION,396
temozolomide,DECREASED APPETITE,394
temozolomide,WEIGHT DECREASED,383
temozolomide,WHITE BLOOD CELL COUNT DECREASED,382
temozolomide,RASH,376
temozolomide,FALL,373
temozolomide,DYSPNOEA,360
temozolomide,ATRIAL FIBRILLATION,356
temozolomide,CONVULSION,345
temozolomide,LYMPHOPENIA,341
temozolomide,SEPSIS,341
temozolomide,BONE MARROW FAILURE,334
temozolomide,CYTOPENIA,328
temozolomide,LEUKOPENIA,326
temozolomide,PAIN,324
temozolomide,ABDOMINAL PAIN,317
temozolomide,ASPERGILLUS INFECTION,314
temozolomide,DEEP VEIN THROMBOSIS,289
temozolomide,DISEASE RECURRENCE,246
temozolomide,HYPERTENSION,246
temozolomide,MALAISE,245
temozolomide,PRODUCT USE ISSUE,242
temozolomide,HAEMOGLOBIN DECREASED,238
temozolomide,HOSPITALISATION,236
temozolomide,DIZZINESS,235
temozolomide,GENERAL PHYSICAL HEALTH DETERIORATION,235
temozolomide,HYPOTENSION,235
temozolomide,TOXICITY TO VARIOUS AGENTS,235
temozolomide,GAIT DISTURBANCE,233
temozolomide,METASTASES TO LIVER,233
temozolomide,BRAIN OEDEMA,232
temozolomide,GLIOBLASTOMA,228
temozolomide,ALANINE AMINOTRANSFERASE INCREASED,217
temozolomide,MYELOSUPPRESSION,212
temozolomide,MUSCULAR WEAKNESS,206
temozolomide,NEUTROPHIL COUNT DECREASED,206
temozolomide,URINARY TRACT INFECTION,203
temozolomide,HEMIPARESIS,200
temozolomide,SOMNOLENCE,190
temozolomide,MENTAL STATUS CHANGES,189
temozolomide,COUGH,188
temozolomide,DYSPHAGIA,187
temozolomide,LYMPHOCYTE COUNT DECREASED,184
temozolomide,PRURITUS,180
temozolomide,HAEMATOTOXICITY,176
temozolomide,DRUG INTERACTION,172
temozolomide,HOSPICE CARE,168
temozolomide,CHILLS,163
temozolomide,CONDITION AGGRAVATED,161
temozolomide,PAIN IN EXTREMITY,161
temozolomide,TUMOUR PSEUDOPROGRESSION,160
temozolomide,APLASTIC ANAEMIA,159
temozolomide,GLIOBLASTOMA MULTIFORME,159
temozolomide,HYPERGLYCAEMIA,157
temozolomide,THROMBOSIS,156
temozolomide,HYPONATRAEMIA,155
